customer_id,churn_flag,churn_probability_score,likely_churn_date
8561,0,0.5,
8562,1,0.8,2026-07-14
8563,1,0.8,2026-07-12
8564,1,0.5,2026-07-25
8565,0,0.5,
8566,1,0.8,2026-07-15
8567,1,0.5,2026-07-14
8568,1,0.8,2026-07-24
8569,1,0.8,2026-07-05
8570,0,0.8,
8571,0,0.5,
8572,0,0.5,
8573,1,0.5,2026-07-23
8574,1,0.5,2026-06-30
8575,1,0.5,2026-07-17
8576,1,0.8,2026-07-06
8577,0,0.8,
8578,0,0.8,
8579,0,0.5,
8580,1,0.8,2026-07-10
8581,0,0.5,
8582,1,0.5,2026-07-14
8583,0,0.5,
8584,1,0.5,2026-07-07
8585,1,0.8,2026-07-15
8586,1,0.8,2026-07-07
8587,1,0.5,2026-07-13
8588,0,0.5,
8589,1,0.8,2026-07-28
8590,1,0.8,2026-07-10
8591,0,0.5,
8592,1,0.5,2026-07-16
8593,0,0.8,
8594,0,0.8,
8595,1,0.8,2026-07-03
8596,1,0.8,2026-07-28
8597,0,0.5,
8598,1,0.8,2026-07-08
8599,1,0.5,2026-07-03
8600,1,0.8,2026-07-18
8601,0,0.5,
8602,1,0.5,2026-07-02
8603,0,0.8,
8604,0,0.8,
8605,1,0.3,2026-07-09
8606,0,0.5,
8607,1,0.8,2026-07-12
8608,0,0.1,
8609,0,0.8,
8610,0,0.8,
8611,1,0.8,2026-07-18
8612,1,0.8,2026-07-08
8613,1,0.8,2026-07-02
8614,0,0.5,
8615,0,0.5,
8616,0,0.5,
8617,0,0.5,
8618,1,0.8,2026-07-10
8619,1,0.5,2026-07-09
8620,1,0.8,2026-07-29
8621,1,0.8,2026-07-07
8622,1,0.8,2026-07-12
8623,0,0.1,
8624,1,0.8,2026-07-28
8625,0,0.5,
8626,0,0.5,
8627,0,0.5,
8628,1,0.8,2026-07-14
8629,0,0.8,
8630,0,0.8,
8631,0,0.8,
8632,1,0.5,2026-07-24
8633,0,0.8,
8634,1,0.8,2026-07-10
8635,1,0.5,2026-06-30
8636,1,0.5,2026-07-12
8637,1,0.8,2026-07-13
8638,1,0.8,2026-06-30
8639,1,0.5,2026-07-23
8640,1,0.8,2026-07-11
8641,1,0.8,2026-07-11
8642,1,0.8,2026-07-05
8643,0,0.3,
8644,0,0.8,
8645,0,0.5,
8646,0,0.8,
8647,0,0.5,
8648,1,0.8,2026-07-17
8649,0,0.3,
8650,1,0.5,2026-07-24
8651,0,0.5,
8652,0,0.5,
8653,0,0.5,
8654,1,0.5,2026-07-28
8655,1,0.8,2026-07-24
8656,1,0.8,2026-07-23
8657,0,0.8,
8658,1,0.8,2026-07-23
8659,0,0.5,
8660,1,0.5,2026-07-24
8661,1,0.8,2026-07-15
8662,0,0.8,
8663,0,0.5,
8664,0,0.8,
8665,1,0.5,2026-07-15
8666,1,0.8,2026-07-02
8667,0,0.5,
8668,1,0.8,2026-07-25
8669,0,0.3,
8670,0,0.5,
8671,0,0.5,
8672,1,0.8,2026-07-16
8673,1,0.8,2026-07-08
8674,1,0.5,2026-07-22
8675,1,0.5,2026-07-13
8676,0,0.8,
8677,1,0.5,2026-07-23
8678,0,0.8,
8679,1,0.8,2026-06-30
8680,0,0.3,
8681,1,0.8,2026-07-19
8682,1,0.8,2026-07-07
8683,0,0.5,
8684,1,0.8,2026-07-18
8685,0,0.5,
8686,1,0.8,2026-07-13
8687,1,0.8,2026-07-24
8688,1,0.5,2026-07-20
8689,1,0.8,2026-07-29
8690,1,0.5,2026-07-06
8691,1,0.5,2026-07-11
8692,0,0.5,
8693,1,0.8,2026-07-11
8694,1,0.8,2026-07-25
8695,1,0.8,2026-07-17
8696,1,0.8,2026-07-01
8697,1,0.5,2026-07-01
8698,1,0.8,2026-07-14
8699,1,0.8,2026-07-24
8700,1,0.8,2026-07-05
8701,0,0.1,
8702,0,0.8,
8703,1,0.8,2026-07-29
8704,1,0.8,2026-07-10
8705,1,0.5,2026-07-16
8706,0,0.8,
8707,0,0.5,
8708,0,0.5,
8709,1,0.8,2026-07-18
8710,0,0.5,
8711,0,0.1,
8712,0,0.8,
8713,1,0.8,2026-07-18
8714,1,0.8,2026-07-16
8715,0,0.5,
8716,1,0.8,2026-07-14
8717,0,0.5,
8718,0,0.5,
8719,1,0.8,2026-07-10
8720,1,0.8,2026-07-28
8721,1,0.8,2026-07-28
8722,1,0.8,2026-07-10
8723,0,0.1,
8724,1,0.8,2026-07-28
8725,1,0.8,2026-07-01
8726,0,0.5,
8727,0,0.5,
8728,1,0.1,2026-07-06
8729,0,0.5,
8730,1,0.8,2026-07-24
8731,1,0.5,2026-07-08
8732,1,0.8,2026-07-06
8733,1,0.8,2026-07-07
8734,0,0.5,
8735,1,0.5,2026-07-08
8736,0,0.5,
8737,1,0.8,2026-07-29
8738,0,0.5,
8739,1,0.8,2026-07-22
8740,1,0.8,2026-07-13
8741,1,0.8,2026-07-02
8742,1,0.8,2026-07-21
8743,0,0.5,
8744,0,0.8,
8745,1,0.8,2026-07-28
8746,1,0.8,2026-07-18
8747,0,0.5,
8748,0,0.5,
8749,1,0.8,2026-07-13
8750,1,0.5,2026-07-05
8751,1,0.8,2026-07-02
8752,0,0.5,
8753,0,0.5,
8754,0,0.8,
8755,1,0.8,2026-07-20
8756,0,0.8,
8757,1,0.5,2026-07-20
8758,1,0.3,2026-07-11
8759,1,0.8,2026-07-29
8760,0,0.5,
8761,1,0.8,2026-07-15
8762,0,0.5,
8763,1,0.8,2026-07-01
8764,0,0.5,
8765,0,0.5,
8766,0,0.5,
8767,1,0.8,2026-07-11
8768,1,0.8,2026-07-01
8769,1,0.3,2026-07-16
8770,1,0.5,2026-07-24
8771,1,0.8,2026-07-14
8772,1,0.8,2026-07-11
8773,0,0.5,
8774,1,0.8,2026-07-02
8775,1,0.8,2026-07-16
8776,1,0.8,2026-07-17
8777,0,0.8,
8778,0,0.8,
8779,1,0.5,2026-07-19
8780,0,0.8,
8781,1,0.8,2026-07-28
8782,1,0.8,2026-07-21
8783,0,0.5,
8784,1,0.8,2026-07-24
8785,1,0.5,2026-07-27
8786,0,0.5,
8787,0,0.5,
8788,0,0.5,
8789,1,0.8,2026-07-07
8790,0,0.8,
8791,0,0.5,
8792,1,0.5,2026-07-09
8793,0,0.5,
8794,0,0.5,
8795,1,0.5,2026-07-15
8796,1,0.8,2026-07-24
8797,1,0.5,2026-07-29
8798,0,0.5,
8799,1,0.5,2026-06-30
8800,1,0.5,2026-07-27
8801,0,0.8,
8802,1,0.5,2026-07-14
8803,1,0.8,2026-07-05
8804,1,0.8,2026-07-14
8805,1,0.8,2026-07-03
8806,0,0.1,
8807,0,0.8,
8808,1,0.8,2026-07-05
8809,0,0.5,
8810,1,0.8,2026-07-25
8811,0,0.8,
8812,0,0.8,
8813,1,0.8,2026-07-15
8814,0,0.1,
8815,1,0.8,2026-07-13
8816,0,0.3,
8817,0,0.5,
8818,1,0.8,2026-07-19
8819,1,0.8,2026-07-02
8820,0,0.5,
8821,0,0.8,
8822,0,0.5,
8823,1,0.8,2026-07-07
8824,1,0.5,2026-07-01
8825,1,0.8,2026-07-07
8826,1,0.8,2026-07-20
8827,0,0.8,
8828,1,0.8,2026-07-01
8829,1,0.5,2026-07-19
8830,0,0.5,
8831,1,0.5,2026-07-06
8832,0,0.5,
8833,0,0.5,
8834,1,0.5,2026-07-16
8835,1,0.8,2026-07-23
8836,1,0.8,2026-07-15
8837,0,0.8,
8838,0,0.5,
8839,0,0.5,
8840,1,0.5,2026-07-05
8841,0,0.8,
8842,0,0.8,
8843,1,0.5,2026-07-09
8844,0,0.8,
8845,1,0.8,2026-07-25
8846,1,0.3,2026-07-29
8847,1,0.8,2026-07-01
8848,1,0.8,2026-07-13
8849,1,0.8,2026-07-15
8850,0,0.8,
8851,1,0.5,2026-07-12
8852,1,0.5,2026-06-30
8853,0,0.1,
8854,1,0.5,2026-07-04
8855,1,0.8,2026-07-23
8856,1,0.8,2026-07-03
8857,1,0.5,2026-07-25
8858,1,0.5,2026-07-09
8859,0,0.5,
8860,1,0.5,2026-07-14
8861,0,0.8,
8862,1,0.8,2026-07-18
8863,1,0.3,2026-07-13
8864,1,0.8,2026-07-28
8865,0,0.5,
8866,1,0.8,2026-07-25
8867,0,0.5,
8868,1,0.8,2026-07-18
8869,1,0.5,2026-07-24
8870,0,0.8,
8871,1,0.8,2026-07-16
8872,0,0.5,
8873,0,0.5,
8874,1,0.8,2026-07-17
8875,1,0.8,2026-07-08
8876,1,0.8,2026-07-02
8877,0,0.8,
8878,1,0.8,2026-07-19
8879,1,0.8,2026-07-19
8880,1,0.8,2026-07-28
8881,1,0.8,2026-07-21
8882,0,0.8,
8883,1,0.8,2026-07-26
8884,1,0.8,2026-07-20
8885,0,0.8,
8886,0,0.5,
8887,1,0.5,2026-07-21
8888,1,0.8,2026-07-10
8889,1,0.8,2026-07-14
8890,0,0.8,
8891,0,0.5,
8892,1,0.8,2026-07-26
8893,0,0.1,
8894,1,0.8,2026-07-12
8895,1,0.3,2026-07-05
8896,1,0.5,2026-07-22
8897,1,0.5,2026-07-27
8898,0,0.5,
8899,1,0.8,2026-07-12
8900,0,0.8,
8901,0,0.8,
8902,0,0.5,
8903,0,0.8,
8904,0,0.5,
8905,1,0.8,2026-07-05
8906,1,0.5,2026-07-16
8907,0,0.5,
8908,0,0.5,
8909,0,0.5,
8910,0,0.5,
8911,0,0.5,
8912,1,0.8,2026-07-22
8913,1,0.5,2026-07-14
8914,1,0.8,2026-07-17
8915,1,0.5,2026-07-19
8916,1,0.8,2026-07-29
8917,1,0.8,2026-07-23
8918,0,0.1,
8919,0,0.5,
8920,1,0.8,2026-07-05
8921,0,0.5,
8922,1,0.8,2026-07-10
8923,1,0.8,2026-07-20
8924,1,0.5,2026-07-25
8925,0,0.5,
8926,1,0.8,2026-07-20
8927,1,0.8,2026-07-13
8928,1,0.5,2026-07-23
8929,1,0.8,2026-07-04
8930,1,0.5,2026-07-21
8931,1,0.8,2026-07-08
8932,0,0.8,
8933,1,0.5,2026-07-17
8934,0,0.5,
8935,1,0.5,2026-07-27
8936,1,0.8,2026-07-20
8937,0,0.8,
8938,0,0.8,
8939,1,0.8,2026-07-12
8940,1,0.5,2026-07-01
8941,1,0.8,2026-07-10
8942,1,0.8,2026-07-14
8943,0,0.8,
8944,0,0.5,
8945,1,0.8,2026-07-19
8946,1,0.8,2026-07-28
8947,1,0.3,2026-07-03
8948,1,0.8,2026-07-07
8949,0,0.8,
8950,1,0.8,2026-07-02
8951,1,0.5,2026-07-19
8952,1,0.8,2026-07-15
8953,1,0.8,2026-07-07
8954,1,0.8,2026-07-06
8955,1,0.8,2026-07-10
8956,0,0.8,
8957,1,0.8,2026-07-16
8958,1,0.8,2026-07-05
8959,1,0.8,2026-07-07
8960,1,0.8,2026-07-17
8961,1,0.8,2026-07-11
8962,1,0.8,2026-07-02
8963,1,0.8,2026-06-30
8964,0,0.5,
8965,0,0.8,
8966,1,0.5,2026-07-09
8967,1,0.8,2026-07-08
8968,1,0.8,2026-07-17
8969,1,0.8,2026-07-07
8970,0,0.1,
8971,1,0.5,2026-07-29
8972,1,0.8,2026-07-13
8973,0,0.5,
8974,0,0.5,
8975,1,0.5,2026-07-25
8976,0,0.8,
8977,1,0.8,2026-07-07
8978,1,0.8,2026-07-21
8979,1,0.8,2026-07-18
8980,1,0.8,2026-07-12
8981,1,0.8,2026-07-24
8982,1,0.8,2026-07-17
8983,0,0.1,
8984,1,0.5,2026-07-26
8985,1,0.5,2026-07-20
8986,0,0.3,
8987,0,0.5,
8988,1,0.8,2026-07-22
8989,1,0.8,2026-07-29
8990,0,0.5,
8991,0,0.5,
8992,0,0.5,
8993,1,0.8,2026-07-22
8994,0,0.5,
8995,0,0.5,
8996,1,0.8,2026-07-21
8997,0,0.5,
8998,1,0.8,2026-07-11
8999,1,0.8,2026-07-05
9000,0,0.5,
9001,1,0.8,2026-07-25
9002,1,0.8,2026-07-02
9003,1,0.5,2026-07-03
9004,1,0.8,2026-07-03
9005,1,0.5,2026-07-28
9006,1,0.8,2026-07-01
9007,1,0.8,2026-07-14
9008,1,0.8,2026-07-14
9009,1,0.5,2026-07-29
9010,0,0.5,
9011,1,0.5,2026-07-04
9012,1,0.5,2026-06-30
9013,1,0.8,2026-07-20
9014,1,0.8,2026-07-19
9015,0,0.8,
9016,1,0.8,2026-07-23
9017,1,0.5,2026-06-30
9018,1,0.5,2026-07-07
9019,1,0.5,2026-07-27
9020,1,0.8,2026-07-24
9021,1,0.8,2026-07-04
9022,1,0.5,2026-07-16
9023,1,0.8,2026-07-06
9024,1,0.8,2026-07-17
9025,1,0.8,2026-07-29
9026,1,0.8,2026-07-08
9027,1,0.8,2026-07-05
9028,1,0.8,2026-07-24
9029,1,0.8,2026-07-02
9030,1,0.8,2026-07-21
9031,1,0.8,2026-07-16
9032,1,0.5,2026-07-05
9033,1,0.5,2026-07-28
9034,0,0.8,
9035,1,0.8,2026-07-16
9036,1,0.8,2026-07-23
9037,1,0.5,2026-07-16
9038,1,0.8,2026-07-03
9039,0,0.8,
9040,0,0.5,
9041,1,0.8,2026-07-27
9042,1,0.3,2026-07-25
9043,1,0.5,2026-07-27
9044,1,0.5,2026-07-15
9045,1,0.5,2026-07-25
9046,0,0.1,
9047,0,0.8,
9048,0,0.5,
9049,1,0.8,2026-07-19
9050,0,0.5,
9051,0,0.5,
9052,1,0.8,2026-07-22
9053,0,0.5,
9054,1,0.8,2026-07-27
9055,0,0.8,
9056,0,0.5,
9057,1,0.5,2026-07-23
9058,0,0.8,
9059,0,0.3,
9060,1,0.5,2026-07-19
9061,1,0.8,2026-07-15
9062,0,0.5,
9063,1,0.8,2026-06-30
9064,0,0.5,
9065,0,0.5,
9066,1,0.8,2026-07-21
9067,0,0.5,
9068,1,0.5,2026-07-27
9069,1,0.8,2026-07-11
9070,1,0.5,2026-07-12
9071,1,0.5,2026-07-14
9072,1,0.8,2026-07-14
9073,1,0.5,2026-07-26
9074,1,0.8,2026-07-26
9075,0,0.5,
9076,0,0.8,
9077,1,0.5,2026-07-28
9078,1,0.8,2026-07-24
9079,0,0.1,
9080,1,0.5,2026-07-26
9081,0,0.3,
9082,1,0.8,2026-07-20
9083,0,0.5,
9084,1,0.1,2026-07-14
9085,1,0.8,2026-07-27
9086,0,0.8,
9087,1,0.8,2026-07-23
9088,1,0.8,2026-06-30
9089,1,0.8,2026-07-17
9090,1,0.8,2026-07-07
9091,0,0.8,
9092,1,0.8,2026-07-05
9093,1,0.5,2026-07-27
9094,1,0.5,2026-07-15
9095,0,0.5,
9096,1,0.5,2026-06-30
9097,1,0.5,2026-07-09
9098,1,0.8,2026-07-19
9099,0,0.8,
9100,1,0.8,2026-07-13
9101,1,0.5,2026-07-02
9102,0,0.8,
9103,1,0.8,2026-07-25
9104,0,0.5,
9105,1,0.8,2026-07-17
9106,1,0.8,2026-07-18
9107,1,0.8,2026-07-05
9108,0,0.5,
9109,1,0.5,2026-07-15
9110,1,0.8,2026-07-17
9111,1,0.8,2026-07-14
9112,1,0.8,2026-07-21
9113,1,0.8,2026-07-14
9114,1,0.8,2026-07-09
9115,1,0.5,2026-07-06
9116,1,0.8,2026-07-20
9117,1,0.8,2026-07-21
9118,1,0.5,2026-07-16
9119,0,0.5,
9120,1,0.8,2026-07-02
9121,1,0.8,2026-07-07
9122,1,0.5,2026-07-18
9123,1,0.1,2026-07-15
9124,1,0.8,2026-07-15
9125,1,0.5,2026-07-18
9126,1,0.8,2026-07-10
9127,0,0.5,
9128,0,0.5,
9129,1,0.5,2026-07-13
9130,1,0.5,2026-07-02
9131,1,0.8,2026-07-20
9132,0,0.5,
9133,1,0.8,2026-07-15
9134,1,0.8,2026-07-15
9135,1,0.8,2026-07-13
9136,1,0.5,2026-06-30
9137,1,0.5,2026-07-09
9138,1,0.5,2026-07-13
9139,0,0.8,
9140,0,0.5,
9141,1,0.8,2026-07-14
9142,0,0.5,
9143,1,0.8,2026-07-10
9144,1,0.8,2026-07-02
9145,0,0.5,
9146,0,0.8,
9147,1,0.8,2026-07-09
9148,1,0.5,2026-07-11
9149,0,0.5,
9150,1,0.8,2026-07-19
9151,0,0.8,
9152,0,0.8,
9153,1,0.8,2026-07-22
9154,1,0.5,2026-07-05
9155,1,0.5,2026-07-24
9156,1,0.8,2026-06-30
9157,1,0.8,2026-07-08
9158,0,0.5,
9159,1,0.8,2026-07-01
9160,1,0.5,2026-07-11
9161,1,0.8,2026-07-27
9162,0,0.5,
9163,0,0.5,
9164,1,0.5,2026-07-05
9165,0,0.5,
9166,0,0.5,
9167,1,0.8,2026-07-09
9168,1,0.8,2026-07-09
9169,0,0.8,
9170,0,0.5,
9171,0,0.5,
9172,0,0.5,
9173,0,0.5,
9174,1,0.8,2026-07-02
9175,1,0.8,2026-07-06
9176,1,0.8,2026-07-17
9177,1,0.8,2026-07-20
9178,1,0.5,2026-07-03
9179,1,0.8,2026-07-24
9180,0,0.5,
9181,1,0.5,2026-07-15
9182,0,0.8,
9183,1,0.8,2026-07-06
9184,0,0.5,
9185,0,0.5,
9186,1,0.5,2026-07-13
9187,0,0.5,
9188,1,0.5,2026-07-12
9189,1,0.8,2026-07-16
9190,1,0.5,2026-07-14
9191,0,0.5,
9192,1,0.8,2026-07-04
9193,0,0.8,
9194,1,0.8,2026-07-28
9195,1,0.8,2026-07-25
9196,1,0.8,2026-07-20
9197,0,0.5,
9198,1,0.8,2026-07-28
9199,1,0.5,2026-07-16
9200,0,0.5,
9201,0,0.8,
9202,0,0.8,
9203,1,0.8,2026-07-22
9204,1,0.8,2026-07-15
9205,0,0.5,
9206,1,0.8,2026-07-19
9207,1,0.8,2026-07-20
9208,1,0.8,2026-07-13
9209,1,0.8,2026-07-12
9210,0,0.1,
9211,1,0.8,2026-07-23
9212,1,0.8,2026-07-03
9213,0,0.1,
9214,0,0.8,
9215,0,0.5,
9216,1,0.8,2026-07-04
9217,1,0.5,2026-07-02
9218,1,0.8,2026-07-02
9219,1,0.5,2026-07-26
9220,1,0.8,2026-07-20
9221,1,0.5,2026-07-10
9222,1,0.5,2026-07-12
9223,0,0.1,
9224,1,0.8,2026-07-26
9225,0,0.5,
9226,1,0.8,2026-07-07
9227,1,0.8,2026-07-26
9228,1,0.8,2026-07-07
9229,1,0.8,2026-07-27
9230,1,0.5,2026-07-02
9231,1,0.8,2026-07-22
9232,0,0.8,
9233,0,0.5,
9234,1,0.5,2026-07-18
9235,1,0.8,2026-07-11
9236,1,0.5,2026-07-04
9237,1,0.5,2026-07-24
9238,1,0.5,2026-07-15
9239,1,0.8,2026-07-29
9240,1,0.8,2026-07-27
9241,0,0.1,
9242,1,0.8,2026-07-06
9243,1,0.5,2026-07-07
9244,1,0.5,2026-07-14
9245,1,0.8,2026-07-19
9246,1,0.8,2026-07-05
9247,0,0.5,
9248,1,0.5,2026-07-09
9249,0,0.3,
9250,1,0.1,2026-07-26
9251,0,0.5,
9252,1,0.8,2026-07-04
9253,1,0.8,2026-07-22
9254,1,0.8,2026-07-15
9255,0,0.5,
9256,1,0.8,2026-07-09
9257,1,0.8,2026-07-24
9258,1,0.8,2026-06-30
9259,1,0.5,2026-07-09
9260,0,0.8,
9261,1,0.8,2026-07-24
9262,1,0.8,2026-07-11
9263,0,0.5,
9264,1,0.5,2026-07-10
9265,1,0.8,2026-07-29
9266,1,0.8,2026-07-20
9267,1,0.8,2026-07-17
9268,0,0.8,
9269,1,0.8,2026-07-02
9270,0,0.5,
9271,0,0.5,
9272,1,0.8,2026-07-06
9273,1,0.5,2026-07-16
9274,0,0.5,
9275,1,0.8,2026-07-08
9276,1,0.3,2026-07-24
9277,1,0.8,2026-07-05
9278,0,0.5,
9279,0,0.5,
9280,1,0.3,2026-07-24
9281,0,0.5,
9282,0,0.5,
9283,0,0.5,
9284,1,0.5,2026-07-07
9285,1,0.5,2026-07-04
9286,1,0.5,2026-07-13
9287,1,0.5,2026-07-17
9288,0,0.1,
9289,1,0.5,2026-07-23
9290,1,0.8,2026-07-29
9291,1,0.8,2026-07-09
9292,0,0.5,
9293,1,0.8,2026-07-02
9294,1,0.1,2026-07-07
9295,0,0.5,
9296,1,0.8,2026-07-23
9297,1,0.5,2026-07-26
9298,0,0.5,
9299,0,0.5,
9300,0,0.5,
9301,1,0.8,2026-07-03
9302,1,0.5,2026-07-10
9303,0,0.1,
9304,0,0.5,
9305,1,0.8,2026-07-12
9306,1,0.5,2026-07-03
9307,0,0.5,
9308,1,0.8,2026-07-12
9309,0,0.5,
9310,1,0.5,2026-07-16
9311,0,0.8,
9312,1,0.5,2026-07-17
9313,1,0.8,2026-07-29
9314,0,0.5,
9315,0,0.8,
9316,1,0.5,2026-07-02
9317,1,0.8,2026-07-26
9318,1,0.5,2026-07-24
9319,0,0.8,
9320,1,0.5,2026-07-01
9321,1,0.8,2026-07-16
9322,1,0.5,2026-07-08
9323,0,0.5,
9324,0,0.5,
9325,0,0.5,
9326,0,0.8,
9327,1,0.8,2026-07-19
9328,0,0.5,
9329,1,0.5,2026-07-04
9330,0,0.5,
9331,0,0.5,
9332,1,0.8,2026-07-20
9333,0,0.5,
9334,1,0.8,2026-07-10
9335,0,0.5,
9336,0,0.5,
9337,1,0.8,2026-07-23
9338,0,0.3,
9339,1,0.5,2026-07-17
9340,1,0.8,2026-07-02
9341,0,0.5,
9342,1,0.5,2026-07-16
9343,0,0.5,
9344,1,0.5,2026-07-08
9345,0,0.5,
9346,1,0.5,2026-07-05
9347,1,0.8,2026-07-17
9348,0,0.8,
9349,1,0.5,2026-07-29
9350,0,0.8,
9351,1,0.5,2026-07-05
9352,1,0.5,2026-07-18
9353,1,0.8,2026-07-22
9354,1,0.8,2026-07-23
9355,0,0.5,
9356,1,0.8,2026-07-27
9357,1,0.5,2026-07-12
9358,0,0.8,
9359,1,0.8,2026-07-23
9360,1,0.8,2026-07-15
9361,1,0.5,2026-07-17
9362,0,0.5,
9363,1,0.8,2026-07-12
9364,1,0.8,2026-07-12
9365,1,0.5,2026-07-29
9366,1,0.8,2026-07-23
9367,1,0.8,2026-07-21
9368,1,0.8,2026-07-16
9369,1,0.8,2026-07-18
9370,0,0.8,
9371,1,0.5,2026-07-01
9372,0,0.3,
9373,1,0.8,2026-07-17
9374,1,0.8,2026-07-09
9375,1,0.8,2026-07-10
9376,1,0.8,2026-07-26
9377,1,0.5,2026-07-16
9378,1,0.8,2026-07-27
9379,1,0.8,2026-06-30
9380,0,0.8,
9381,1,0.5,2026-07-28
9382,1,0.8,2026-07-22
9383,1,0.5,2026-07-29
9384,1,0.8,2026-07-18
9385,0,0.5,
9386,0,0.5,
9387,1,0.8,2026-07-16
9388,1,0.8,2026-07-23
9389,1,0.5,2026-07-23
9390,1,0.8,2026-07-21
9391,1,0.8,2026-07-28
9392,1,0.8,2026-07-02
9393,0,0.5,
9394,0,0.5,
9395,0,0.5,
9396,1,0.8,2026-07-03
9397,1,0.5,2026-07-28
9398,1,0.8,2026-07-27
9399,1,0.5,2026-07-24
9400,1,0.5,2026-07-25
9401,0,0.1,
9402,0,0.5,
9403,1,0.5,2026-07-21
9404,1,0.8,2026-07-14
9405,1,0.5,2026-07-17
9406,0,0.8,
9407,0,0.5,
9408,1,0.8,2026-07-17
9409,1,0.3,2026-06-30
9410,0,0.1,
9411,1,0.5,2026-07-29
9412,1,0.5,2026-07-21
9413,0,0.5,
9414,1,0.8,2026-07-09
9415,1,0.8,2026-07-10
9416,1,0.8,2026-07-16
9417,0,0.1,
9418,0,0.5,
9419,1,0.8,2026-07-16
9420,1,0.8,2026-07-11
9421,1,0.8,2026-07-01
9422,1,0.8,2026-07-11
9423,0,0.5,
9424,0,0.1,
9425,1,0.8,2026-07-09
9426,0,0.8,
9427,1,0.8,2026-07-07
9428,1,0.5,2026-07-15
9429,0,0.8,
9430,1,0.8,2026-07-11
9431,0,0.5,
9432,1,0.8,2026-07-27
9433,1,0.8,2026-07-17
9434,1,0.5,2026-06-30
9435,1,0.8,2026-06-30
9436,1,0.8,2026-07-06
9437,1,0.8,2026-07-14
9438,0,0.1,
9439,1,0.8,2026-07-07
9440,1,0.8,2026-07-07
9441,1,0.5,2026-07-26
9442,1,0.5,2026-07-06
9443,1,0.8,2026-07-09
9444,1,0.5,2026-07-24
9445,1,0.8,2026-07-25
9446,0,0.1,
9447,1,0.5,2026-07-27
9448,0,0.5,
9449,1,0.5,2026-07-07
9450,1,0.8,2026-07-02
9451,1,0.8,2026-07-21
9452,1,0.5,2026-07-20
9453,1,0.8,2026-07-19
9454,1,0.8,2026-07-06
9455,0,0.8,
9456,1,0.5,2026-07-06
9457,1,0.5,2026-07-26
9458,0,0.8,
9459,1,0.8,2026-07-23
9460,0,0.8,
9461,0,0.5,
9462,1,0.8,2026-07-20
9463,0,0.5,
9464,0,0.5,
9465,1,0.8,2026-07-10
9466,1,0.5,2026-07-10
9467,1,0.5,2026-07-09
9468,1,0.5,2026-07-11
9469,1,0.8,2026-07-26
9470,1,0.8,2026-07-09
9471,0,0.5,
9472,0,0.8,
9473,1,0.8,2026-07-15
9474,1,0.5,2026-07-18
9475,1,0.8,2026-07-10
9476,1,0.8,2026-07-16
9477,1,0.5,2026-07-28
9478,1,0.5,2026-07-11
9479,0,0.8,
9480,1,0.5,2026-07-01
9481,1,0.8,2026-07-19
9482,1,0.8,2026-07-09
9483,1,0.8,2026-07-10
9484,1,0.8,2026-07-14
9485,1,0.5,2026-07-12
9486,1,0.5,2026-07-12
9487,1,0.8,2026-07-27
9488,1,0.5,2026-07-15
9489,0,0.5,
9490,1,0.8,2026-07-27
9491,0,0.1,
9492,1,0.8,2026-07-04
9493,1,0.8,2026-07-28
9494,1,0.8,2026-06-30
9495,1,0.8,2026-07-11
9496,0,0.8,
9497,0,0.5,
9498,1,0.8,2026-07-01
9499,0,0.5,
9500,0,0.5,
9501,0,0.5,
9502,0,0.1,
9503,1,0.5,2026-07-12
9504,1,0.8,2026-07-22
9505,1,0.5,2026-07-20
9506,0,0.5,
9507,1,0.8,2026-07-15
9508,1,0.3,2026-07-13
9509,0,0.5,
9510,1,0.8,2026-07-03
9511,1,0.8,2026-07-27
9512,1,0.8,2026-07-24
9513,1,0.5,2026-07-06
9514,1,0.8,2026-06-30
9515,1,0.5,2026-07-27
9516,1,0.8,2026-07-29
9517,0,0.5,
9518,1,0.5,2026-07-14
9519,1,0.8,2026-07-24
9520,1,0.5,2026-07-24
9521,1,0.5,2026-07-04
9522,1,0.8,2026-07-15
9523,1,0.8,2026-07-16
9524,0,0.3,
9525,0,0.5,
9526,1,0.5,2026-07-14
9527,1,0.8,2026-07-26
9528,0,0.5,
9529,0,0.8,
9530,1,0.8,2026-07-24
9531,0,0.3,
9532,0,0.5,
9533,1,0.5,2026-07-24
9534,1,0.8,2026-07-21
9535,1,0.5,2026-07-26
9536,1,0.8,2026-07-14
9537,1,0.5,2026-07-07
9538,0,0.8,
9539,1,0.8,2026-07-11
9540,1,0.8,2026-07-29
9541,1,0.8,2026-07-29
9542,0,0.5,
9543,1,0.8,2026-07-07
9544,1,0.8,2026-07-11
9545,1,0.8,2026-07-01
9546,0,0.5,
9547,1,0.5,2026-07-06
9548,1,0.8,2026-07-04
9549,0,0.5,
9550,1,0.8,2026-07-27
9551,0,0.8,
9552,1,0.5,2026-07-25
9553,1,0.8,2026-07-10
9554,1,0.8,2026-07-08
9555,0,0.5,
9556,1,0.5,2026-07-22
9557,0,0.3,
9558,1,0.5,2026-06-30
9559,1,0.5,2026-07-03
9560,0,0.3,
9561,1,0.8,2026-07-16
9562,1,0.8,2026-07-10
9563,1,0.5,2026-07-27
9564,1,0.8,2026-07-02
9565,1,0.5,2026-07-12
9566,1,0.5,2026-07-20
9567,1,0.5,2026-07-22
9568,0,0.5,
