customer_id,account_age_days,login_count_last_30,login_count_last_90,days_since_last_login,content_views_last_30,content_views_last_90,support_tickets_count,support_satisfaction_score,num_features_used,monthly_active_days,avg_session_length_minutes,profile_completion_percentage
7960,1364,13,51,335,15,364,13,4.993530147126263,8,15,80.71969346470593,53
7961,1218,20,13,96,493,446,0,,5,23,87.8470149898356,57
7962,1413,17,4,12,463,750,13,3.8827510359557036,10,28,31.90670223396239,97
7963,953,4,31,216,299,718,3,,10,23,107.49966924966115,97
7964,1433,14,21,33,295,101,12,,1,22,80.92504756431225,44
7965,1431,13,42,46,214,556,1,,8,5,16.70143550308694,55
7966,1573,10,60,340,16,20,19,,9,14,105.78447766041644,92
7967,1459,28,7,95,5,53,11,4.764187087428736,6,0,80.05411313414888,43
7968,1191,23,69,230,482,541,18,,1,20,42.356148600556494,53
7969,1009,18,77,134,73,230,4,3.6554087181326462,4,20,27.63582173461708,51
7970,1139,21,26,89,330,801,2,3.7085487634640226,4,25,5.835480438328997,72
7971,936,16,84,325,467,207,7,1.8721663773029094,2,7,20.534449711894332,92
7972,1308,28,54,296,7,912,8,3.6949450879749883,8,30,80.32190125673388,68
7973,1172,15,83,117,6,619,20,1.4077028966252154,1,26,90.33407182367245,31
7974,1388,25,71,249,214,844,12,2.2197623652083798,4,29,27.777247081536597,54
7975,1203,23,31,179,347,794,14,1.8764167265768292,1,24,13.025365420202002,39
7976,1226,16,87,23,101,202,12,1.8184288856892565,4,15,86.13381854755096,71
7977,1598,0,53,11,160,61,7,,6,3,108.30968192482263,44
7978,1018,12,30,338,395,490,17,4.357694843043188,6,21,110.74330588329153,60
7979,1251,13,21,179,454,864,7,,5,21,79.77284781225647,85
7980,1320,25,0,86,225,855,7,,3,12,107.2404822778025,46
7981,1237,30,57,69,325,529,14,,3,19,39.779062089903746,31
7982,1014,0,75,250,169,83,2,,3,18,32.26406175358987,63
7983,1055,0,73,294,211,360,13,4.357106791663154,10,29,46.20364634423146,78
7984,1032,8,45,310,497,690,16,4.034547532548111,8,2,29.25211627612661,34
7985,1091,7,20,303,74,803,17,,3,23,24.168057086637926,57
7986,1103,17,37,104,111,130,2,4.513343120466795,4,24,9.289504823554273,37
7987,984,20,6,148,374,941,5,2.501525133891745,4,0,91.48657664536817,55
7988,919,21,0,297,173,891,16,1.7304708667513706,3,0,93.52559176904042,75
7989,1601,4,6,10,429,711,5,2.5713573275208548,4,2,63.81584006223116,85
7990,1107,0,55,361,82,228,20,2.0627014411028664,9,15,37.37156938532194,59
7991,1529,15,31,3,179,233,11,1.5283624811114165,8,13,32.1675793949281,34
7992,1178,23,75,250,195,782,7,3.5383038576387027,6,4,57.65854798660141,61
7993,1173,19,56,197,248,998,8,1.3547044167374764,10,3,36.54048269108722,31
7994,1597,7,63,185,397,402,19,1.250465267754242,5,7,13.04200065241115,68
7995,1389,0,13,120,301,540,17,3.244095573088755,3,30,75.41331117833025,60
7996,1109,22,25,236,52,526,18,,3,17,106.91461401005066,31
7997,1090,25,68,357,321,545,16,3.692481464795556,9,0,26.050842149212112,99
7998,1235,24,42,76,35,155,1,,5,20,15.424635495804042,64
7999,1600,29,70,358,184,726,2,2.471560369490206,10,27,51.60911109367571,99
8000,1069,29,61,16,96,890,4,3.0708994109397505,1,7,75.55873183323189,35
8001,1244,23,85,280,400,888,17,2.1178476561504285,4,21,102.94267029847754,63
8002,1112,0,17,35,210,589,17,4.621588302420676,9,2,31.16187899848893,79
8003,995,6,87,364,497,393,4,,5,13,93.6206562155324,84
8004,1590,10,46,210,62,373,15,1.5132312423082053,4,10,80.81465921995066,40
8005,1446,15,16,236,143,973,17,,10,21,26.352311251507498,35
8006,1342,28,45,296,306,271,8,2.7991209990891717,6,7,51.166466522563866,83
8007,1190,22,64,146,483,297,15,1.010820937819449,8,9,5.545659139756375,38
8008,1233,21,20,197,15,157,20,4.667284507682826,1,0,88.46346134079313,87
8009,1329,24,8,55,13,439,9,4.563388579008543,3,24,27.34999270489523,75
8010,1348,21,65,203,288,636,20,4.748021960736376,1,24,67.37328035074117,42
8011,1168,9,67,153,277,650,19,3.7463479321823794,6,8,13.47582999958451,38
8012,1470,5,35,89,493,147,19,4.813001843068757,7,24,76.31510886899542,61
8013,1208,25,71,92,401,748,3,1.6339846176457078,10,10,99.66706474564322,39
8014,1339,17,52,220,227,529,4,,10,13,60.54497917859242,85
8015,1013,23,58,210,362,379,18,,9,12,30.777325158845972,90
8016,1585,26,82,338,271,357,10,2.7786153532789037,2,28,98.65277856198725,40
8017,934,24,66,317,463,492,4,,9,28,18.082279868189644,86
8018,1111,0,55,101,111,489,20,2.823197283199894,8,4,86.48259730899846,86
8019,1495,23,27,84,427,394,16,,7,2,43.725035935095434,58
8020,1166,12,39,24,247,708,12,,3,30,82.32345116836788,49
8021,979,30,3,246,157,644,18,2.2876377913350447,10,13,25.885586255924178,65
8022,1178,2,82,125,471,799,4,,10,29,89.28252087895997,46
8023,1548,7,86,37,146,676,2,,2,25,45.421615875289866,48
8024,1128,10,32,175,376,797,3,,5,6,67.31502400605487,48
8025,1525,11,7,28,269,947,12,3.416603562232678,10,4,117.45530563668018,74
8026,1456,2,7,98,128,709,2,2.213580839393038,10,24,95.65968089262215,47
8027,1041,22,69,96,144,593,9,,4,11,100.63933219088902,47
8028,928,14,7,214,5,456,15,3.596001418659568,5,19,100.71284245730558,80
8029,1081,9,18,118,202,627,3,4.3450491620035425,1,7,94.7930134842389,46
8030,1502,9,22,93,116,289,2,4.806766708318261,8,18,116.17724662376567,49
8031,1238,24,88,40,490,691,3,1.144091795835969,3,9,41.13590608438992,80
8032,1217,0,79,12,48,163,15,2.9255835464602735,1,18,82.30319259221257,66
8033,1309,29,2,80,227,793,1,3.2999214610774694,4,2,45.40553740825906,44
8034,1179,2,77,316,424,501,3,3.0917238537847247,7,23,26.051793803852462,81
8035,1615,22,11,188,208,246,13,4.811765116411573,5,21,49.375112489514144,73
8036,1457,20,2,145,388,331,12,1.0210497607493627,7,29,114.4209268570062,96
8037,1176,11,29,197,418,774,20,2.951246196630885,5,19,24.57564949430213,38
8038,1036,16,60,39,414,783,2,1.8067425166115307,7,7,45.33514357045874,66
8039,911,6,15,119,124,972,3,,3,21,112.10416142822172,36
8040,1434,13,36,163,158,491,16,1.8192420273130403,10,23,80.40066868199216,32
8041,1175,8,74,242,310,730,2,,1,23,29.117857671941238,90
8042,1548,18,77,59,207,72,16,1.0059198189028375,10,14,50.85655965279723,36
8043,1384,24,54,131,144,867,0,4.0385982105069065,6,15,55.612958587355685,41
8044,1309,9,1,196,299,758,4,1.1744142575334826,5,4,69.16426034742534,57
8045,932,11,62,143,19,836,17,3.644150326767948,2,14,40.33020563823397,68
8046,976,9,9,124,390,539,17,2.2639620763353236,3,23,33.22077236484231,74
8047,912,10,18,200,116,470,6,,1,27,49.083353637795206,42
8048,1473,15,61,316,307,524,18,,4,17,84.76342931345759,36
8049,1514,0,50,110,55,2,10,3.5292633693653537,6,0,58.079817480906186,81
8050,1547,3,32,2,343,269,16,2.870079669737949,7,19,11.829231048669683,60
8051,1524,27,28,284,74,819,3,,3,1,10.306001167267123,43
8052,917,3,35,308,369,538,19,,7,17,45.13829772354133,32
8053,1180,18,65,308,143,473,19,,9,26,78.72819289767793,79
8054,991,29,32,200,308,11,20,3.537362519293291,1,19,54.146528348953005,58
8055,1269,28,29,266,372,158,4,1.8382100329601747,3,5,32.564745977598434,57
8056,1553,14,40,166,347,508,4,1.1485444406627687,10,4,91.76218247672936,70
8057,1104,0,83,33,486,556,20,2.777124886263505,1,13,75.924784549807,76
8058,916,27,56,254,207,498,14,4.12613974524745,8,3,26.815401339273762,31
8059,1247,16,80,130,418,975,16,,8,4,5.173947441305136,35
8060,1117,12,90,217,108,133,19,3.032499687771909,9,12,45.685062971138784,69
8061,1014,16,75,124,205,476,20,,2,18,85.61033764960047,93
8062,1477,29,45,4,1,222,16,,5,20,11.437399123597357,56
8063,1253,28,71,276,1,90,11,1.2804713652481667,1,0,91.49191309843872,98
8064,1077,6,47,343,97,309,17,4.567534224830326,5,25,26.154101997601014,72
8065,1251,12,8,141,468,938,2,2.765959082439137,9,9,30.132403832467812,87
8066,1596,12,3,50,396,534,6,,6,15,83.11703060293657,95
8067,1466,3,89,196,305,363,7,2.4644821032715933,5,21,88.50276989346729,54
8068,1297,24,87,218,26,266,5,4.731738674095169,1,8,90.21824421216944,30
8069,1061,2,78,123,471,587,10,3.240305768683718,9,2,86.2879853754111,95
8070,965,23,37,120,366,190,8,2.2300453153179016,6,15,86.85105670783071,59
8071,1487,9,83,93,161,605,11,1.6307286900505948,3,17,51.336662637048626,72
8072,1474,4,74,364,113,895,20,1.412115662516639,1,13,22.731801211370772,78
8073,1492,17,44,69,50,699,1,,8,7,43.6614778161325,34
8074,1457,2,25,93,375,837,20,4.587514920876519,1,20,92.82974246876653,66
8075,911,25,10,132,260,146,4,,4,25,117.91430921930701,53
8076,1588,28,43,314,166,516,16,4.520465013834477,6,28,56.030870780580635,58
8077,1211,19,62,136,86,655,12,,6,11,10.110751059531152,80
8078,1325,5,47,300,313,112,8,4.8444279362319795,4,26,93.9200049746227,57
8079,1324,25,73,184,484,609,10,4.361802700807301,8,5,114.0441963946346,90
8080,1184,1,31,222,359,497,19,4.138409033525161,10,25,28.397798497492328,54
8081,1345,12,28,24,49,353,20,,8,6,58.83510189158972,99
8082,999,25,11,62,272,308,8,3.1357060545630873,1,11,22.265985094470548,42
8083,1455,17,36,148,25,582,0,,3,10,97.54512304047353,96
8084,1520,14,65,78,165,887,14,,2,6,7.555777472330108,50
8085,1506,27,3,118,231,777,7,2.384685704156215,1,27,94.8955680208482,59
8086,1433,6,87,348,129,796,0,1.383701038883192,5,25,101.2734658147999,88
8087,1637,17,46,340,31,839,13,3.497513291055999,4,6,62.44136551724583,98
8088,1003,12,45,258,471,327,2,,2,26,89.29652398990171,81
8089,1381,10,33,275,457,107,18,3.6697695614580677,3,30,98.11497631800617,32
8090,1628,25,50,34,180,174,10,1.3183630287550963,2,14,60.47034382241612,95
8091,1171,22,56,288,160,21,9,3.8039935240661142,1,27,119.15346537563515,53
8092,1131,4,41,22,38,959,14,2.332209843733623,2,14,83.85266581487159,99
8093,1130,20,75,19,500,614,5,,10,25,99.33314103946817,82
8094,1084,28,2,358,157,656,8,2.85627353109658,1,13,54.81441274944943,75
8095,1635,15,78,194,458,328,4,3.310531462625694,9,7,116.35126641481216,42
8096,1018,5,41,303,257,883,5,,2,16,86.2269327696068,98
8097,1135,14,1,56,221,975,4,3.737926431140763,5,11,13.109827604260397,82
8098,1397,2,27,250,7,249,8,,9,21,37.3826157275723,90
8099,1418,16,41,115,62,325,1,1.5555339448103593,8,20,38.50222388532833,61
8100,1038,30,77,365,449,118,18,,7,11,36.90206208248968,65
8101,965,29,69,12,210,137,1,2.264861547910818,3,23,91.69405428235665,72
8102,1153,16,81,202,30,459,5,4.3633609968638885,10,6,26.862279312196573,58
8103,1176,25,2,75,25,830,13,1.7427930175670832,3,0,41.94033223901772,95
8104,1221,9,43,82,284,114,6,,8,16,41.43139987925418,87
8105,1188,29,40,76,430,867,7,,7,2,117.28831033200981,56
8106,1559,17,19,57,60,537,13,,6,25,92.01411951296959,46
8107,1025,11,40,33,124,48,18,3.3470087236422903,7,26,24.837221987772477,68
8108,1026,5,85,208,148,658,19,2.965762794510889,8,0,30.15597949575842,73
8109,1634,12,22,36,182,367,10,,5,4,114.9920061086546,44
8110,1390,12,72,52,299,902,11,2.4210561459539894,10,25,105.5510758237246,44
8111,1080,21,72,7,128,330,8,1.19636933311134,6,9,87.66641858485075,93
8112,1356,16,18,311,75,307,1,3.007157937377124,7,25,54.167648340503646,39
8113,1006,29,84,55,443,540,14,4.3787776235744245,8,8,75.48060248709245,100
8114,997,19,1,6,212,93,17,,1,29,26.80694478161606,77
8115,1070,11,55,237,236,880,10,,7,6,47.25633912706177,50
8116,1428,20,32,143,154,993,11,1.115251077729106,7,10,40.25445377451369,97
8117,1590,28,65,295,49,816,10,3.4939927530630737,10,17,72.26142252702321,92
8118,1451,30,46,348,458,682,3,1.5334191119407952,9,0,62.17898309620177,67
8119,1489,4,20,58,82,1,6,4.121646388442046,4,25,52.559563155467025,31
8120,1584,3,38,164,95,954,7,,3,24,76.68248022015146,66
8121,972,4,81,17,135,770,3,1.8487402712863648,10,10,30.255436403820205,67
8122,1283,6,1,247,36,706,16,2.72416293655703,10,0,33.0274941571336,72
8123,1603,3,83,137,305,52,20,,4,3,33.418965901856666,54
8124,1492,28,48,18,464,822,11,1.5930247524739647,1,21,56.828262159007025,41
8125,1607,2,46,344,390,734,13,4.871624720470249,3,29,32.36975429822279,84
8126,957,11,68,67,207,239,0,3.830608379143614,2,16,11.512337973160179,34
8127,1049,25,85,110,268,448,18,2.098017280031564,7,6,82.59104480157292,66
8128,1023,0,45,150,387,504,11,2.330585832558558,7,19,64.8141003464819,50
8129,1335,5,77,296,36,719,17,1.6516696961789346,1,19,116.50076465929874,40
8130,1301,14,60,357,14,82,18,3.1041076239025482,8,14,79.33294937429213,44
8131,1551,14,75,172,207,508,16,3.534540222912623,8,26,50.62627215115516,45
8132,1590,4,10,364,230,501,9,2.0328529271661413,2,11,101.38742363768534,76
8133,1529,14,36,109,485,910,15,2.3436008094119734,10,16,26.124805686580153,98
8134,1214,2,27,74,473,551,3,1.0565124089574316,2,30,25.807087166851012,76
8135,1458,11,64,139,341,281,10,1.7568383909683294,3,12,35.31519777338218,87
8136,1475,3,89,155,435,642,18,,2,1,35.44003802991229,77
8137,952,4,63,159,28,995,8,2.005374530582678,5,25,29.271456507811234,52
8138,1349,18,7,121,270,833,5,1.396751438173371,10,8,56.85233783970067,46
8139,1015,12,28,99,230,33,20,1.133995699854363,6,3,12.986839973203754,40
8140,964,21,23,74,79,450,13,,9,8,94.56070585099117,74
8141,932,22,10,44,465,955,17,2.895794352680171,5,29,25.841997773171244,60
8142,924,3,71,168,259,221,2,4.025984740763342,3,19,60.49622290079345,92
8143,1031,0,25,149,471,909,0,4.41677227965811,9,2,35.786719285469076,98
8144,1054,11,39,117,485,411,4,2.7587586330126395,5,16,102.114862426526,43
8145,1065,17,59,97,59,490,17,2.25720614596706,10,15,54.68926629740167,50
8146,1459,26,65,129,335,882,12,1.4970159706693291,3,12,12.564254746266608,75
8147,1174,21,69,204,426,614,4,3.846378513673795,3,21,75.38519189319891,36
8148,1048,7,79,61,200,124,1,,2,3,108.5239273846281,42
8149,1272,15,4,153,10,296,15,3.6322712598136104,8,7,59.74692031304375,95
8150,1604,1,47,69,60,742,14,1.5136131658105034,8,29,32.82622948279,91
8151,1545,24,7,321,40,426,7,2.691766921570516,10,10,64.1619700097352,38
8152,1334,29,6,231,245,114,18,4.667673066132355,7,15,104.90013194048682,62
8153,1310,2,87,206,196,848,1,3.1926124792779254,9,21,99.25188098783119,97
8154,1263,17,83,146,402,646,9,,3,9,44.24255763513857,64
8155,1252,23,78,259,261,413,9,1.8885847479723066,7,17,118.72599571033065,67
8156,1571,10,13,88,213,337,5,2.6621203250166787,8,30,116.7768303103962,43
8157,1203,10,47,88,161,858,8,,8,26,66.99384971803909,57
8158,1077,29,23,45,40,154,12,4.809930894054913,9,13,64.50257131885526,33
8159,1574,27,50,109,152,333,16,2.666876457531833,10,15,110.64336252030533,38
8160,1341,0,36,188,334,994,12,4.3484794720697675,9,5,54.94488697844114,60
8161,1158,9,22,155,93,210,11,3.1220452152126494,9,20,59.57042180993255,32
8162,1503,10,17,178,42,815,6,2.9043995118386623,3,10,66.42904120406422,81
8163,1516,3,64,94,50,66,20,,9,8,116.0109549650189,94
8164,929,14,33,79,211,116,11,2.2463722964425124,2,25,24.596838153061217,78
8165,1359,30,16,241,191,465,20,,3,1,7.820847655086792,42
8166,1303,3,82,346,313,807,7,3.4389554663120805,3,19,84.87806932470498,90
8167,1101,24,36,276,5,172,6,,6,5,32.58611237026004,96
8168,1217,20,32,348,191,611,13,,9,6,116.59386688166411,96
8169,1103,9,50,31,230,295,18,2.5723944231146176,10,16,102.73655939286354,70
8170,1426,10,41,223,52,198,19,3.792332531552528,5,15,79.29648527640069,44
8171,928,27,81,3,148,189,8,2.2816886890286425,9,8,50.239756055491185,96
8172,1426,30,75,297,107,204,7,2.3552774034995543,2,14,111.44045483146624,100
8173,1014,25,46,98,259,843,8,4.177470811316171,1,16,89.56470127515558,64
8174,1581,23,57,237,497,151,15,2.811282967153629,9,0,76.40133787176038,47
8175,1529,15,58,37,152,0,0,3.734551110414147,7,29,34.50500984521139,97
8176,1055,15,76,277,51,977,15,,2,16,117.37442979267355,97
8177,996,10,57,175,76,277,11,,2,12,38.62883540551247,51
8178,1099,20,4,354,497,991,2,,9,1,65.40188088579828,71
8179,1551,8,80,287,481,664,10,,2,20,20.772849529516524,76
8180,1145,18,39,216,125,192,7,4.002315816853367,8,30,70.47209797116084,98
8181,935,8,18,224,500,430,18,1.4050576826019268,8,0,107.00833613555282,36
8182,1021,22,42,117,464,201,14,,2,19,77.88558901968966,78
8183,917,7,77,312,267,825,13,4.67709115334786,5,20,108.64953654840727,57
8184,1346,13,32,220,94,582,12,3.2877044992320434,6,9,87.57775473722049,53
8185,1203,2,75,20,400,596,5,1.4971997495507914,6,17,95.11135858522582,65
8186,1017,0,37,253,212,829,1,3.629208631737483,1,14,33.395693696507415,65
8187,1316,13,6,7,380,499,18,2.0169995146811033,8,25,98.92769467280289,96
8188,1375,11,48,138,132,856,19,2.252300762962544,6,30,71.3065068911394,61
8189,1102,8,68,257,195,581,10,3.186143906722373,1,4,25.367644126624807,31
8190,1052,21,78,226,216,281,12,1.2754329952017294,8,28,81.49993101499317,73
8191,1002,18,53,68,351,687,20,1.5106715209631454,4,7,39.56169641243922,45
8192,1278,28,19,279,353,246,9,1.9530274163721941,8,0,32.73364006017506,73
8193,1508,5,50,313,414,426,16,2.4251913198264243,10,2,49.018220893492554,43
8194,1011,6,79,134,194,564,19,,3,15,50.006915261038195,41
8195,1064,12,27,318,256,287,16,,2,14,22.44010842483716,49
8196,1132,10,15,89,409,332,15,1.472993339925134,6,25,29.014453557528448,69
8197,1108,13,81,26,326,386,7,1.431122530279402,9,0,65.5529532435983,74
8198,993,8,22,17,396,400,0,3.422188035071418,4,19,96.95419219811362,80
8199,1131,1,7,361,248,560,18,3.30670275591356,4,10,93.38321925320041,30
8200,1136,12,12,249,232,185,6,1.5353367934134616,8,11,13.322992235500458,60
8201,1456,9,71,220,173,461,18,4.879847155717153,2,0,33.01513583536649,37
8202,1016,4,20,132,1,101,15,,3,17,14.531762947928474,71
8203,1402,24,89,157,107,961,2,,7,15,33.77534721855591,30
8204,915,27,79,147,3,307,7,1.4038454254874924,5,2,18.44576215104265,77
8205,1343,16,59,114,214,916,1,2.64882346087411,4,8,9.599791151870354,40
8206,1442,28,25,18,23,357,14,,10,11,28.695958491578505,87
8207,1639,18,14,259,87,232,7,2.6357481028509064,2,13,118.53678841707094,83
8208,1519,30,89,281,33,674,14,2.230974392764381,2,9,38.89609019441113,46
8209,1616,20,31,112,176,833,4,2.260628712341617,1,4,29.973504410725077,51
8210,1164,9,63,156,470,405,16,2.9201086452750413,10,4,114.5826778694113,40
8211,1000,17,44,181,377,73,7,1.834541639767445,6,22,97.84611712913286,87
8212,1520,28,76,234,443,854,17,4.63412183571379,9,15,63.21492160052731,67
8213,1428,3,58,262,214,915,15,4.130415535683956,10,24,107.81694568541275,85
8214,1010,19,28,292,154,755,19,2.3171537461904648,8,5,8.42990703946038,36
8215,1216,6,40,83,62,63,9,4.652982923275458,2,26,99.14864271750432,83
8216,1217,16,80,45,124,904,17,4.184584348208158,10,23,116.71772279680758,61
8217,1594,2,27,268,220,203,9,1.8607599971435116,6,22,82.46912214587707,47
8218,1299,23,35,310,100,499,3,,5,3,58.45506948056196,53
8219,1282,25,71,170,428,718,3,1.999935795360635,1,29,95.35117135268769,39
8220,1067,13,35,21,378,273,0,,10,22,58.83802318322427,81
8221,988,4,14,56,270,930,17,,10,1,36.805230588701576,94
8222,1423,18,10,55,155,662,16,,10,28,71.29385820146796,44
8223,1629,5,0,192,75,832,8,1.2548961200755087,6,24,7.40092402662666,83
8224,985,24,53,149,500,685,2,4.895870090076496,10,19,47.312541443463495,93
8225,1434,23,42,197,269,846,2,,4,8,30.543987071865622,73
8226,934,7,23,307,113,863,3,,4,19,20.43137273104279,96
8227,1352,20,19,80,106,375,19,1.9688127719559056,8,26,115.65854813326365,84
8228,1380,5,34,227,53,917,19,1.9337612560915045,2,13,41.551845241865706,51
8229,1571,14,86,226,438,764,6,,8,22,20.550020245239878,62
8230,1325,28,1,119,202,293,16,1.161501258981195,3,21,114.87961017213742,66
8231,1333,0,55,363,137,923,20,2.5270489355706127,8,13,47.069425685670176,38
8232,1122,15,18,247,380,511,10,1.6281692855987333,2,4,28.365195901372484,79
8233,1077,10,42,222,149,264,3,,4,0,8.588030810063486,77
8234,1309,19,0,111,475,573,5,,1,7,10.427254417479238,51
8235,1634,4,86,259,114,800,9,,5,30,39.5633101649057,79
8236,1524,13,25,11,303,812,20,,7,18,40.97705627366683,36
8237,938,29,36,313,138,19,12,4.353261081678205,5,9,51.92357706147483,77
8238,1299,2,42,237,48,497,18,,4,1,6.454306790836993,47
8239,1291,16,64,103,481,809,8,3.6324201263974394,9,8,97.69606157483354,72
8240,1235,10,5,243,158,861,20,4.271144110499375,9,4,105.26737714303137,32
8241,1058,6,62,297,350,280,8,,1,0,12.453012097047766,72
8242,1010,13,67,295,477,495,15,1.8968443554218744,7,26,34.60455469006544,78
8243,1611,9,38,68,498,685,4,1.459997976524285,7,18,51.76408060261793,96
8244,1461,19,21,355,256,442,18,4.239284677917269,10,7,101.69735304073764,94
8245,1442,27,40,317,221,990,6,2.894799385227052,3,25,107.46300534592477,55
8246,1302,23,10,161,64,792,12,,8,18,37.85925513429948,38
8247,1294,10,58,163,271,122,0,,6,9,40.46696489928016,76
8248,952,2,22,133,190,502,7,3.2803157775770306,9,8,63.7664709927835,34
8249,1150,22,7,75,410,4,7,,9,15,102.9397839232637,36
8250,1155,14,66,295,439,393,2,3.8963892720413744,4,25,22.240329505835557,47
8251,1604,11,85,29,306,721,3,3.8807343489658153,6,14,31.382169002732414,52
8252,979,30,18,94,124,719,4,1.1478696790367855,8,28,46.274338572527135,48
8253,1501,12,79,363,271,533,6,,10,18,99.910772983522,40
8254,1147,4,34,76,106,318,17,,10,20,92.13288013227125,34
8255,1481,23,53,40,360,529,8,2.622039249400822,8,4,55.42034025316331,74
8256,998,15,25,11,68,724,6,3.367295826289234,5,17,38.495163919091425,86
8257,1169,2,34,201,241,239,6,3.9046295203084296,1,19,22.699507430516046,61
8258,1091,23,56,20,57,534,6,2.943261005349389,1,29,112.06897223194697,54
8259,1297,3,55,302,147,654,15,1.967060126671747,2,17,66.03705881305248,76
8260,1167,27,80,228,333,439,11,2.4951788754146094,1,4,16.127527794514172,81
8261,1217,30,33,174,311,573,4,,5,3,46.968719845347124,90
8262,1583,13,31,261,209,90,17,1.1084245904880214,6,9,110.77759102656728,58
8263,1107,28,7,99,73,1000,11,,6,10,72.84607842133431,76
8264,1334,6,76,229,92,11,10,1.0633308888402295,7,22,91.53815258647202,67
8265,1062,27,17,1,310,177,4,3.271415903920227,4,19,98.79322668669282,89
8266,946,25,6,228,411,915,2,,1,29,16.468247178690707,40
8267,1317,22,29,323,414,4,7,,4,21,23.345926953272585,75
8268,1072,22,39,114,101,704,15,2.037778714854439,4,26,54.41633709294347,72
8269,1092,12,4,70,199,486,9,4.415907507306172,2,27,50.476458410592976,95
8270,1621,5,32,160,298,929,12,1.6707447455405622,4,29,76.41377607860885,92
8271,1427,4,35,353,484,550,8,,7,23,89.69609313127296,36
8272,1049,19,75,194,357,55,14,3.3220520873729416,2,0,45.23471537572832,42
8273,939,11,80,15,379,470,2,1.2390417735751944,9,26,13.905638176259384,77
8274,1301,6,88,174,294,722,17,3.642245264739779,6,20,112.92524269321613,49
8275,1278,1,78,87,285,233,20,2.0887117132788076,5,20,74.4153929361983,31
8276,1573,22,10,163,488,989,5,3.7304958561792416,1,1,88.63405341962456,83
8277,1488,8,67,209,62,974,20,3.6321120696268703,10,18,29.342968866868887,53
8278,1353,8,51,362,318,667,12,3.4203579086783087,3,30,65.17633136931411,85
8279,1609,6,67,316,332,576,18,1.0433837802207,3,22,53.45288834256507,54
8280,1293,26,6,17,163,318,14,4.873719123123291,3,23,38.102633141593245,64
8281,1256,9,18,287,91,860,17,,9,28,27.047036869650075,73
8282,999,11,10,81,192,404,19,,9,5,101.81748487411964,50
8283,1093,19,58,94,57,244,13,1.0888176428344747,7,13,7.220529909165034,46
8284,1471,18,51,117,37,420,11,1.4687414083454273,3,8,100.29672903459216,67
8285,1056,21,1,347,106,319,3,2.670885980249595,10,15,18.12883472483845,93
8286,1020,15,61,319,110,532,12,,5,14,99.45092233659854,64
8287,1242,26,19,22,338,556,13,3.884076842579812,8,23,66.08240267736593,54
8288,1449,11,89,303,351,274,7,,2,25,22.0971652484449,79
8289,1031,19,38,60,166,249,10,,4,3,63.00885874161819,31
8290,1521,20,82,177,385,41,19,1.648504015960547,3,2,91.71720710968103,47
8291,1325,23,47,317,443,227,5,2.0989890995237435,9,26,114.2557104221608,32
8292,918,28,83,254,150,587,6,2.0599603619612123,2,13,21.106780813852946,61
8293,1318,27,18,164,331,772,4,2.1051748784850433,1,4,70.48331065414234,55
8294,914,6,17,77,245,433,0,3.3451142596348262,3,25,19.16198126756168,43
8295,1608,29,52,167,256,771,1,4.756113148133003,9,11,95.83513269678916,38
8296,1362,4,78,297,259,434,12,4.4191820953044125,9,21,8.472474717647204,95
8297,1217,7,1,314,231,400,18,,5,30,48.1999973432261,70
8298,1552,0,63,242,119,981,3,3.145456443365398,10,7,103.95738049452792,88
8299,1132,11,30,111,179,609,8,3.2801921659850644,6,29,80.25067976828679,61
8300,1397,29,24,86,330,272,20,4.940974920703184,4,27,87.75537626932096,32
8301,1260,12,73,269,395,297,9,,9,19,7.306131895432815,71
8302,1178,28,34,255,382,91,5,3.1747432948583505,7,12,33.87866967688103,69
8303,1331,17,46,328,495,416,15,3.7586878811260678,7,16,73.71860112715771,80
8304,1419,23,64,182,366,323,3,,1,23,15.960891148915692,97
8305,1103,22,26,215,28,404,7,4.480902490825381,8,0,95.43126900017924,71
8306,1331,10,39,182,209,727,10,,5,20,15.266314977761633,65
8307,1461,5,28,357,494,551,13,,5,10,7.467353492245853,69
8308,1526,3,28,326,334,568,5,,6,24,64.19142747218464,64
8309,1257,22,4,43,325,9,3,3.308465332533709,6,1,81.36673107604727,69
8310,1602,23,21,342,277,104,13,2.2690008730898814,1,20,90.97877938818392,43
8311,1434,1,81,203,358,231,10,3.3158729520673527,3,12,26.8946272771408,64
8312,1546,11,40,213,190,859,17,,8,13,69.0787532229008,70
8313,1186,29,68,129,182,603,15,,1,11,9.996094397627353,40
8314,1122,12,2,11,71,438,16,3.339581681381402,8,14,105.95902444294519,85
8315,1615,23,15,299,90,48,4,2.863835883193318,4,14,56.33670821236796,74
8316,1146,26,46,339,398,453,19,3.8943824241228735,2,21,83.7018800422035,54
8317,1128,27,49,195,227,900,2,,3,25,46.19845880810415,72
8318,1483,5,17,310,420,232,17,4.449355151794979,10,20,14.363043060025978,90
8319,1446,20,74,102,452,674,20,2.8677313429109006,10,24,33.719661819706104,88
8320,1292,20,16,244,181,988,3,,6,16,90.19497870370691,48
8321,1145,27,2,241,37,998,6,3.287166652445071,5,15,81.6038741065663,100
8322,1104,10,38,325,324,53,14,4.6356078489312935,4,19,29.399074401428006,40
8323,1323,3,23,111,450,417,9,3.772429292829564,9,10,10.63519938406509,81
