customer_id,total_months_subscribed,payments_made,failed_payment_count,days_overdue,total_revenue,avg_monthly_revenue,upgrade_count,downgrade_count,billing_cycle_day
9559,49,49,0,0,489.51,9.99,2,1,2
9560,34,33,0,0,329.67,9.7,4,0,4
9561,34,33,1,28,659.67,19.4,5,0,7
9562,51,50,3,90,499.5,9.79,4,1,24
9563,49,49,0,0,489.51,9.99,2,2,25
9564,47,47,3,24,939.53,19.99,2,1,14
9565,44,43,0,0,859.57,19.54,4,1,16
9566,38,37,1,70,369.63,9.73,5,3,16
9567,36,35,1,76,699.65,19.43,5,2,25
9568,43,41,1,10,409.59,9.53,4,3,27
9569,52,50,2,24,499.5,9.61,2,3,5
9570,34,32,1,27,639.68,18.81,3,2,3
9571,41,40,0,0,399.6,9.75,0,0,16
9572,51,49,1,35,2449.51,48.03,5,1,4
9573,54,54,0,0,539.46,9.99,0,2,2
9574,40,39,2,89,779.61,19.49,3,3,21
9575,32,31,2,59,1549.69,48.43,0,1,11
9576,45,45,2,17,2249.55,49.99,1,2,3
9577,40,38,2,5,759.62,18.99,2,3,12
9578,48,46,1,83,2299.54,47.91,1,0,18
9579,35,34,3,39,1699.66,48.56,5,1,3
9580,38,36,0,0,359.64,9.46,5,3,3
9581,30,28,3,44,559.72,18.66,1,3,24
9582,35,33,2,29,329.67,9.42,0,0,20
9583,50,49,3,42,979.51,19.59,5,1,27
9584,47,46,1,75,919.54,19.56,4,3,26
9585,48,47,3,33,469.53,9.78,5,1,10
9586,41,40,3,27,799.6,19.5,1,3,20
9587,44,43,2,18,429.57,9.76,1,3,16
9588,35,35,2,21,1749.65,49.99,1,2,7
9589,37,35,0,0,349.65,9.45,4,2,11
9590,53,51,2,22,1019.49,19.24,1,3,2
9591,44,44,0,0,439.56,9.99,4,2,13
9592,34,33,0,0,329.67,9.7,0,1,23
9593,44,43,1,62,859.57,19.54,1,2,24
9594,37,37,1,75,369.63,9.99,3,2,6
9595,35,35,2,24,699.65,19.99,1,1,4
9596,38,37,3,47,1849.63,48.67,3,1,27
9597,47,45,2,36,449.55,9.56,4,3,5
9598,53,52,0,0,2599.48,49.05,3,3,18
9599,54,53,3,22,529.47,9.8,2,2,13
9600,49,48,2,62,479.52,9.79,3,3,1
9601,45,44,2,40,439.56,9.77,0,1,20
9602,44,43,2,24,2149.57,48.85,2,0,8
9603,32,32,2,1,319.68,9.99,0,2,9
9604,32,31,1,44,1549.69,48.43,3,3,20
9605,38,37,2,71,1849.63,48.67,3,0,10
9606,50,48,2,75,479.52,9.59,5,2,11
9607,32,30,0,0,599.7,18.74,5,1,6
9608,31,30,3,53,599.7,19.35,5,2,9
9609,44,43,3,22,429.57,9.76,4,2,4
9610,40,39,2,60,389.61,9.74,2,3,20
9611,48,46,0,0,919.54,19.16,4,0,12
9612,37,36,0,0,719.64,19.45,4,2,1
9613,31,31,1,54,619.69,19.99,4,2,19
9614,32,31,1,55,309.69,9.68,4,3,26
9615,46,46,2,64,459.54,9.99,2,2,23
9616,53,53,3,45,2649.47,49.99,5,1,20
9617,50,50,0,0,499.5,9.99,4,2,5
9618,45,44,1,4,879.56,19.55,0,0,22
9619,37,35,2,74,349.65,9.45,5,3,16
9620,52,50,3,19,2499.5,48.07,4,1,20
9621,34,32,0,0,1599.68,47.05,0,1,16
9622,42,40,2,84,399.6,9.51,5,0,9
9623,34,33,2,1,329.67,9.7,2,2,23
9624,38,37,1,86,739.63,19.46,5,0,16
9625,35,35,0,0,349.65,9.99,3,0,16
9626,39,39,2,15,779.61,19.99,2,0,9
9627,45,43,3,13,859.57,19.1,5,3,3
9628,33,32,1,87,319.68,9.69,2,2,23
9629,31,31,3,19,309.69,9.99,3,1,16
9630,38,38,1,45,759.62,19.99,1,2,22
9631,31,30,1,68,599.7,19.35,0,3,20
9632,50,49,1,86,489.51,9.79,4,2,11
9633,41,39,2,89,779.61,19.01,0,2,17
9634,37,35,0,0,699.65,18.91,5,3,7
9635,35,35,3,34,699.65,19.99,2,1,12
9636,54,53,0,0,529.47,9.8,5,1,14
9637,45,45,2,62,449.55,9.99,3,0,12
9638,49,48,1,74,2399.52,48.97,0,2,20
9639,34,32,1,18,1599.68,47.05,1,1,17
9640,52,50,3,21,999.5,19.22,5,0,20
9641,49,49,2,58,489.51,9.99,3,1,16
9642,43,42,1,14,839.58,19.53,2,3,26
9643,38,36,0,0,1799.64,47.36,1,2,14
9644,31,29,0,0,289.71,9.35,4,1,24
9645,50,49,0,0,489.51,9.79,4,1,25
9646,42,40,2,63,799.6,19.04,0,2,20
9647,49,47,3,15,2349.53,47.95,5,1,24
9648,52,50,1,18,499.5,9.61,3,2,14
9649,45,44,3,5,879.56,19.55,0,2,3
9650,42,40,0,0,799.6,19.04,2,2,14
9651,40,39,3,48,779.61,19.49,0,0,8
9652,32,30,1,76,599.7,18.74,5,3,22
9653,42,41,0,0,819.59,19.51,5,0,21
9654,53,52,1,42,519.48,9.8,2,0,5
9655,44,44,1,56,439.56,9.99,0,3,15
9656,44,42,0,0,839.58,19.08,2,0,27
9657,36,34,0,0,339.66,9.44,5,2,24
9658,32,30,2,38,599.7,18.74,5,3,16
9659,52,52,3,1,1039.48,19.99,0,1,15
9660,37,35,2,84,349.65,9.45,1,0,27
9661,48,48,0,0,959.52,19.99,5,3,19
9662,33,31,2,41,619.69,18.78,0,3,19
9663,48,46,1,81,459.54,9.57,2,3,17
9664,51,50,3,82,999.5,19.6,4,1,10
9665,34,32,0,0,1599.68,47.05,1,3,21
9666,48,47,2,30,939.53,19.57,3,2,28
9667,36,34,1,1,679.66,18.88,0,2,24
9668,43,43,1,6,429.57,9.99,0,1,23
9669,43,43,3,3,429.57,9.99,0,3,26
9670,31,30,1,41,299.7,9.67,3,0,26
9671,44,42,3,16,839.58,19.08,3,1,4
9672,45,45,3,77,449.55,9.99,4,3,25
9673,31,31,3,71,309.69,9.99,4,3,1
9674,30,30,0,0,599.7,19.99,5,3,21
9675,31,29,0,0,289.71,9.35,5,0,11
9676,42,41,3,60,409.59,9.75,3,3,2
9677,51,50,0,0,999.5,19.6,3,0,10
9678,36,35,3,25,349.65,9.71,4,0,13
9679,34,34,2,26,679.66,19.99,4,0,27
9680,42,41,2,7,409.59,9.75,0,2,5
9681,49,48,3,25,479.52,9.79,4,2,21
9682,54,53,1,11,2649.47,49.06,3,2,1
9683,50,50,1,90,2499.5,49.99,1,0,22
9684,37,35,3,43,1749.65,47.29,0,3,25
9685,45,43,0,0,2149.57,47.77,3,1,20
9686,41,39,3,62,779.61,19.01,1,2,5
9687,38,38,2,15,759.62,19.99,2,3,17
9688,40,40,3,25,799.6,19.99,5,2,1
9689,43,43,0,0,859.57,19.99,4,3,9
9690,49,47,3,41,939.53,19.17,1,3,14
9691,51,49,3,42,489.51,9.6,0,1,3
9692,47,46,3,19,2299.54,48.93,5,2,7
9693,49,47,2,41,939.53,19.17,5,3,15
9694,37,36,2,17,1799.64,48.64,5,2,25
9695,47,47,0,0,469.53,9.99,0,1,7
9696,48,48,3,32,479.52,9.99,1,1,12
9697,35,33,3,19,329.67,9.42,2,3,15
9698,33,31,3,67,619.69,18.78,5,1,27
9699,31,30,0,0,299.7,9.67,3,0,24
9700,36,35,1,7,349.65,9.71,5,3,10
9701,36,35,0,0,349.65,9.71,1,3,18
9702,30,29,1,53,289.71,9.66,1,1,14
9703,35,34,3,85,679.66,19.42,5,2,13
9704,30,29,3,32,1449.71,48.32,5,1,6
9705,50,50,0,0,499.5,9.99,3,2,17
9706,40,39,3,14,779.61,19.49,0,1,12
9707,38,38,3,22,379.62,9.99,2,1,28
9708,52,50,2,90,499.5,9.61,1,3,26
9709,50,50,0,0,999.5,19.99,2,1,8
9710,50,50,0,0,999.5,19.99,1,0,1
9711,54,54,2,52,2699.46,49.99,5,3,14
9712,38,37,3,16,739.63,19.46,4,1,15
9713,42,40,1,2,1999.6,47.61,5,0,2
9714,44,44,0,0,439.56,9.99,0,3,11
9715,31,29,0,0,289.71,9.35,5,1,17
9716,42,41,0,0,409.59,9.75,4,0,26
9717,49,48,1,66,959.52,19.58,5,3,1
9718,39,38,2,8,379.62,9.73,3,2,28
9719,34,32,1,74,319.68,9.4,2,2,19
9720,36,36,2,7,719.64,19.99,5,3,2
9721,43,43,0,0,429.57,9.99,3,0,19
9722,48,47,2,47,469.53,9.78,2,3,18
9723,30,30,3,63,299.7,9.99,4,1,28
9724,44,43,3,18,429.57,9.76,5,2,14
9725,53,53,1,53,1059.47,19.99,3,0,17
9726,50,49,1,3,979.51,19.59,2,3,11
9727,47,47,2,77,469.53,9.99,3,0,7
9728,50,50,3,39,499.5,9.99,0,3,26
9729,31,31,1,3,1549.69,49.99,0,3,28
9730,49,48,3,84,959.52,19.58,1,2,10
9731,31,30,1,90,599.7,19.35,1,0,24
9732,46,46,3,53,919.54,19.99,5,2,1
9733,44,44,3,58,439.56,9.99,0,1,11
9734,50,48,2,15,2399.52,47.99,1,1,16
9735,47,45,1,4,899.55,19.14,4,2,26
9736,50,48,1,52,479.52,9.59,1,3,5
9737,52,52,3,51,1039.48,19.99,4,1,15
9738,40,39,2,20,389.61,9.74,5,2,28
9739,31,30,1,17,299.7,9.67,0,2,11
9740,50,48,1,32,2399.52,47.99,2,0,14
9741,52,51,0,0,2549.49,49.03,5,2,25
9742,54,53,1,77,529.47,9.8,1,0,14
9743,38,37,2,21,369.63,9.73,2,2,17
9744,39,39,2,61,779.61,19.99,5,2,23
9745,53,53,1,15,529.47,9.99,1,1,25
9746,47,47,2,60,939.53,19.99,4,1,1
9747,51,49,3,28,979.51,19.21,1,1,10
9748,53,53,1,61,1059.47,19.99,0,2,9
9749,32,32,0,0,639.68,19.99,3,0,24
9750,37,37,0,0,739.63,19.99,1,1,11
9751,34,33,0,0,1649.67,48.52,5,0,22
9752,52,51,1,2,509.49,9.8,5,3,12
9753,38,36,2,18,1799.64,47.36,1,0,2
9754,50,48,0,0,479.52,9.59,3,1,2
9755,46,44,1,18,439.56,9.56,4,1,14
9756,53,51,2,83,509.49,9.61,5,0,15
9757,52,52,1,53,1039.48,19.99,5,2,19
9758,44,42,2,25,419.58,9.54,4,1,10
9759,31,29,1,45,1449.71,46.76,1,1,17
9760,54,53,0,0,1059.47,19.62,0,0,2
9761,51,51,2,73,509.49,9.99,2,3,28
9762,50,48,1,56,959.52,19.19,5,1,10
9763,34,33,0,0,1649.67,48.52,4,2,16
9764,47,45,1,66,899.55,19.14,4,3,6
9765,34,32,3,17,319.68,9.4,4,2,24
9766,47,46,1,49,2299.54,48.93,2,3,26
9767,48,46,1,41,919.54,19.16,1,0,21
9768,31,29,1,66,289.71,9.35,0,2,22
9769,42,41,3,8,409.59,9.75,3,2,6
9770,53,51,0,0,1019.49,19.24,3,0,19
9771,51,51,2,16,2549.49,49.99,1,0,11
9772,49,49,0,0,489.51,9.99,5,2,18
9773,45,44,3,14,439.56,9.77,5,3,3
9774,34,34,1,54,1699.66,49.99,5,1,22
9775,42,40,1,76,399.6,9.51,3,3,23
9776,42,40,2,83,1999.6,47.61,2,1,23
9777,49,49,0,0,489.51,9.99,3,1,6
9778,37,35,0,0,699.65,18.91,1,2,11
9779,33,33,1,21,329.67,9.99,4,3,9
9780,46,45,2,34,2249.55,48.9,1,2,2
9781,37,36,1,51,719.64,19.45,5,3,13
9782,35,35,1,88,1749.65,49.99,5,2,3
9783,52,51,2,90,1019.49,19.61,4,3,6
9784,51,51,2,88,509.49,9.99,2,0,22
9785,34,34,1,14,339.66,9.99,2,3,26
9786,54,52,0,0,1039.48,19.25,2,1,18
9787,36,36,1,24,719.64,19.99,1,1,23
9788,47,47,1,61,2349.53,49.99,0,0,2
9789,48,46,1,41,459.54,9.57,2,1,15
9790,45,45,0,0,899.55,19.99,4,2,26
9791,48,47,0,0,2349.53,48.95,3,0,27
9792,36,34,0,0,339.66,9.44,1,2,1
9793,54,54,0,0,2699.46,49.99,3,0,14
9794,51,51,0,0,1019.49,19.99,1,1,26
9795,47,47,0,0,939.53,19.99,1,1,3
9796,37,36,0,0,359.64,9.72,5,0,23
9797,30,30,1,85,299.7,9.99,3,2,3
9798,38,37,2,67,369.63,9.73,2,1,21
9799,42,41,3,3,2049.59,48.8,2,2,17
9800,30,28,2,12,1399.72,46.66,5,0,17
9801,34,32,3,72,319.68,9.4,2,3,11
9802,48,48,1,13,2399.52,49.99,5,2,20
9803,39,39,3,13,779.61,19.99,5,3,21
9804,31,31,0,0,1549.69,49.99,1,3,27
9805,51,49,3,61,489.51,9.6,0,2,1
9806,48,46,0,0,459.54,9.57,3,1,14
9807,42,41,0,0,819.59,19.51,1,2,14
9808,41,40,1,88,399.6,9.75,2,2,8
9809,40,38,1,61,759.62,18.99,0,0,22
9810,47,45,2,69,899.55,19.14,0,2,12
9811,37,37,3,53,369.63,9.99,3,1,23
9812,46,46,2,21,459.54,9.99,4,3,15
9813,40,39,3,72,1949.61,48.74,5,1,27
9814,50,49,2,9,489.51,9.79,2,1,10
9815,43,43,3,46,429.57,9.99,1,0,9
9816,50,49,1,12,979.51,19.59,4,0,6
9817,38,36,2,27,719.64,18.94,2,3,5
9818,50,49,0,0,979.51,19.59,4,1,4
9819,36,34,0,0,679.66,18.88,5,1,17
9820,50,49,2,6,489.51,9.79,1,1,23
9821,37,36,3,32,359.64,9.72,3,1,14
9822,42,42,1,73,839.58,19.99,5,3,13
9823,30,28,2,79,1399.72,46.66,1,1,28
9824,44,43,1,45,859.57,19.54,4,2,19
9825,35,33,0,0,329.67,9.42,4,1,26
9826,53,52,0,0,519.48,9.8,5,2,6
9827,51,49,3,11,489.51,9.6,4,3,24
9828,43,41,1,79,819.59,19.06,4,1,21
9829,37,37,0,0,369.63,9.99,5,0,9
9830,50,50,3,3,499.5,9.99,0,2,1
9831,41,39,1,79,779.61,19.01,1,3,12
9832,45,44,2,39,879.56,19.55,0,3,17
9833,39,37,2,35,739.63,18.96,0,3,3
9834,34,34,2,48,679.66,19.99,3,3,12
9835,44,42,0,0,839.58,19.08,0,2,16
9836,31,29,2,23,289.71,9.35,0,0,2
9837,39,37,0,0,739.63,18.96,3,3,27
9838,46,45,1,38,449.55,9.77,2,1,16
9839,35,34,2,50,339.66,9.7,5,2,26
9840,40,39,2,27,779.61,19.49,5,0,21
9841,44,43,0,0,859.57,19.54,0,3,9
9842,40,40,3,24,799.6,19.99,5,0,11
9843,48,48,0,0,959.52,19.99,2,3,4
9844,52,50,2,25,2499.5,48.07,5,1,16
9845,38,38,3,44,759.62,19.99,2,3,7
9846,31,29,3,75,579.71,18.7,1,2,3
9847,42,40,0,0,799.6,19.04,3,1,28
9848,48,46,3,19,459.54,9.57,0,2,6
9849,54,52,0,0,519.48,9.62,0,1,27
9850,31,30,1,49,599.7,19.35,0,1,26
9851,37,37,0,0,369.63,9.99,3,1,24
9852,31,31,0,0,619.69,19.99,2,1,24
9853,51,51,3,59,1019.49,19.99,3,1,21
9854,41,40,1,52,1999.6,48.77,0,1,25
9855,39,39,0,0,1949.61,49.99,3,1,17
9856,36,35,1,37,349.65,9.71,1,1,4
9857,32,32,3,29,639.68,19.99,2,0,24
9858,31,31,3,15,309.69,9.99,3,1,10
9859,51,50,0,0,499.5,9.79,1,0,13
9860,50,48,2,68,959.52,19.19,1,0,21
9861,49,47,3,32,469.53,9.58,4,0,17
9862,41,41,2,86,409.59,9.99,5,3,8
9863,41,41,1,67,2049.59,49.99,4,3,22
9864,30,29,3,79,1449.71,48.32,2,2,20
9865,34,32,0,0,639.68,18.81,0,3,22
9866,51,51,1,3,2549.49,49.99,5,0,8
9867,48,47,0,0,939.53,19.57,3,2,21
9868,52,50,3,74,499.5,9.61,3,2,17
9869,42,42,3,13,839.58,19.99,3,0,25
9870,47,45,2,30,899.55,19.14,4,2,14
9871,43,41,2,83,409.59,9.53,4,1,4
9872,47,46,3,79,2299.54,48.93,0,1,19
9873,34,34,2,19,679.66,19.99,1,2,19
9874,40,39,2,48,389.61,9.74,2,1,14
9875,50,49,2,59,489.51,9.79,3,3,16
9876,46,46,3,35,459.54,9.99,0,2,28
9877,40,38,0,0,1899.62,47.49,3,3,8
9878,37,37,0,0,739.63,19.99,4,3,13
9879,45,44,3,11,879.56,19.55,0,0,11
9880,30,29,2,60,579.71,19.32,0,1,17
9881,34,32,2,47,639.68,18.81,4,1,24
9882,34,34,1,49,679.66,19.99,4,2,24
9883,45,45,2,71,899.55,19.99,2,1,20
9884,32,30,0,0,1499.7,46.87,4,0,9
9885,41,40,1,12,1999.6,48.77,3,1,6
9886,42,40,2,51,1999.6,47.61,3,0,5
9887,38,38,0,0,759.62,19.99,5,3,5
9888,31,29,2,43,1449.71,46.76,4,3,7
9889,34,34,3,70,679.66,19.99,1,1,1
9890,40,39,0,0,1949.61,48.74,2,2,12
9891,38,36,1,59,1799.64,47.36,0,1,3
9892,37,36,1,64,1799.64,48.64,2,0,9
9893,45,43,0,0,2149.57,47.77,0,2,3
9894,49,47,2,55,939.53,19.17,5,0,6
9895,39,38,2,72,379.62,9.73,0,3,4
9896,51,50,3,29,499.5,9.79,5,1,26
9897,50,50,0,0,999.5,19.99,3,3,17
9898,46,44,1,29,439.56,9.56,5,1,27
9899,37,37,3,83,739.63,19.99,1,0,1
9900,37,35,2,63,699.65,18.91,3,3,4
9901,46,46,2,87,919.54,19.99,3,2,2
9902,33,32,1,51,1599.68,48.48,3,2,11
9903,50,50,2,22,999.5,19.99,4,2,16
9904,53,53,0,0,1059.47,19.99,0,0,23
9905,51,51,3,35,1019.49,19.99,5,3,6
9906,52,51,3,1,2549.49,49.03,0,2,5
9907,52,52,0,0,519.48,9.99,5,1,28
9908,37,37,0,0,369.63,9.99,5,3,22
9909,31,29,3,23,1449.71,46.76,1,2,1
9910,53,51,3,29,1019.49,19.24,0,1,20
9911,48,47,2,68,939.53,19.57,4,3,20
9912,41,39,3,51,779.61,19.01,1,3,15
9913,34,33,3,80,329.67,9.7,1,3,28
9914,31,31,0,0,619.69,19.99,2,0,26
9915,43,41,1,65,409.59,9.53,3,1,24
9916,49,47,2,78,939.53,19.17,5,3,26
9917,44,42,3,16,839.58,19.08,1,2,26
9918,33,33,3,60,659.67,19.99,5,2,2
9919,33,31,3,12,619.69,18.78,4,1,28
9920,51,50,1,25,2499.5,49.01,4,0,21
9921,52,50,2,46,999.5,19.22,2,2,7
9922,32,32,0,0,1599.68,49.99,4,2,26
9923,36,36,0,0,719.64,19.99,5,2,20
9924,37,37,1,27,739.63,19.99,3,3,21
9925,38,36,2,14,359.64,9.46,0,0,5
9926,47,45,3,74,449.55,9.56,2,0,27
9927,44,44,0,0,879.56,19.99,0,2,18
9928,32,31,1,40,309.69,9.68,0,2,4
9929,37,36,1,43,719.64,19.45,3,3,11
9930,37,36,0,0,719.64,19.45,4,0,23
9931,37,37,3,77,1849.63,49.99,3,3,13
9932,45,43,3,23,2149.57,47.77,3,1,7
9933,36,36,1,83,359.64,9.99,2,2,8
9934,42,41,3,60,409.59,9.75,3,3,1
9935,36,34,0,0,679.66,18.88,0,3,4
9936,36,36,0,0,359.64,9.99,4,2,26
9937,54,54,3,66,539.46,9.99,0,3,12
9938,53,53,3,17,2649.47,49.99,3,2,17
9939,40,38,0,0,1899.62,47.49,0,0,5
9940,50,48,0,0,959.52,19.19,4,1,2
9941,41,40,2,57,799.6,19.5,3,3,22
9942,39,37,1,23,739.63,18.96,0,0,24
9943,43,42,3,70,839.58,19.53,5,2,4
9944,41,40,3,79,799.6,19.5,1,3,20
9945,39,37,2,38,739.63,18.96,5,1,5
9946,39,38,1,36,379.62,9.73,2,0,1
9947,53,51,2,52,2549.49,48.1,5,0,25
9948,53,51,0,0,1019.49,19.24,4,0,25
9949,48,47,1,75,939.53,19.57,2,3,22
9950,35,35,3,17,1749.65,49.99,0,1,14
9951,32,31,3,1,309.69,9.68,0,1,11
9952,44,43,0,0,429.57,9.76,3,1,18
9953,30,29,0,0,1449.71,48.32,5,2,11
9954,49,47,1,51,2349.53,47.95,5,1,7
9955,37,37,2,9,739.63,19.99,4,0,26
9956,39,39,0,0,389.61,9.99,4,0,6
9957,50,50,1,46,999.5,19.99,2,2,13
9958,44,44,3,68,439.56,9.99,3,3,26
9959,41,41,1,20,819.59,19.99,2,2,12
9960,38,37,2,41,369.63,9.73,5,3,26
9961,50,50,2,20,2499.5,49.99,2,1,25
9962,35,33,3,74,659.67,18.85,5,0,18
9963,31,29,1,38,1449.71,46.76,2,1,6
9964,37,37,0,0,369.63,9.99,4,0,16
9965,32,31,1,28,309.69,9.68,4,2,16
9966,35,34,1,54,1699.66,48.56,3,3,25
9967,31,29,3,55,289.71,9.35,4,3,24
9968,36,35,1,18,699.65,19.43,0,3,16
9969,35,34,1,90,339.66,9.7,1,3,21
9970,38,37,1,29,739.63,19.46,5,3,21
9971,38,38,2,14,379.62,9.99,3,1,1
9972,35,33,2,56,659.67,18.85,3,1,16
9973,49,49,3,41,979.51,19.99,1,1,6
9974,37,37,2,23,739.63,19.99,5,0,24
9975,52,51,2,72,509.49,9.8,2,1,3
9976,41,41,3,40,819.59,19.99,3,2,9
9977,45,45,0,0,899.55,19.99,3,0,23
9978,37,35,1,18,349.65,9.45,1,0,8
9979,34,32,2,85,639.68,18.81,2,1,5
9980,41,39,2,49,1949.61,47.55,2,1,10
9981,33,31,2,52,309.69,9.38,2,2,12
9982,31,29,0,0,579.71,18.7,3,0,7
9983,42,42,0,0,839.58,19.99,0,1,8
9984,44,42,3,50,419.58,9.54,2,2,15
9985,43,41,0,0,409.59,9.53,3,1,8
9986,52,52,0,0,1039.48,19.99,0,2,25
9987,53,53,2,79,1059.47,19.99,1,3,24
9988,34,33,1,87,329.67,9.7,4,3,21
9989,53,51,0,0,2549.49,48.1,0,1,19
9990,50,50,3,74,999.5,19.99,0,0,14
9991,42,40,1,86,399.6,9.51,2,1,28
9992,42,40,3,41,799.6,19.04,0,1,21
9993,34,32,3,73,1599.68,47.05,0,0,8
9994,53,53,0,0,529.47,9.99,0,3,7
9995,33,33,3,45,659.67,19.99,1,2,8
9996,43,42,0,0,839.58,19.53,5,3,17
9997,41,40,2,52,399.6,9.75,0,1,25
9998,51,50,2,67,499.5,9.79,0,0,23
9999,40,40,1,72,399.6,9.99,0,2,8
10000,42,40,3,3,399.6,9.51,3,2,24
10001,42,41,2,32,409.59,9.75,0,1,20
10002,40,38,3,3,1899.62,47.49,5,1,2
10003,42,40,2,87,1999.6,47.61,3,1,4
10004,52,51,2,2,509.49,9.8,5,0,9
10005,32,30,3,45,599.7,18.74,0,0,3
10006,46,45,3,39,449.55,9.77,3,1,15
10007,46,44,1,58,439.56,9.56,4,1,8
10008,46,44,3,80,439.56,9.56,3,3,7
10009,32,30,0,0,299.7,9.37,1,3,18
10010,44,42,2,14,2099.58,47.72,0,2,2
10011,34,33,2,69,329.67,9.7,0,0,26
10012,51,50,2,72,999.5,19.6,1,2,14
10013,31,31,3,33,309.69,9.99,0,0,15
10014,52,52,0,0,519.48,9.99,0,3,20
10015,44,44,0,0,2199.56,49.99,3,3,3
10016,50,48,1,82,479.52,9.59,1,1,23
10017,43,42,1,88,2099.58,48.83,2,3,5
10018,48,47,2,22,469.53,9.78,3,0,25
10019,54,53,2,56,1059.47,19.62,2,3,22
10020,36,36,0,0,1799.64,49.99,2,3,5
10021,43,42,3,59,419.58,9.76,3,3,21
10022,53,52,1,59,1039.48,19.61,1,1,19
10023,38,36,3,24,719.64,18.94,4,3,16
10024,32,32,2,57,319.68,9.99,2,0,28
10025,40,40,3,62,799.6,19.99,5,0,21
10026,35,33,3,2,329.67,9.42,4,0,26
10027,37,35,0,0,349.65,9.45,2,2,11
10028,40,40,2,32,399.6,9.99,0,1,3
10029,45,43,3,23,2149.57,47.77,4,3,17
10030,54,52,3,22,519.48,9.62,2,0,1
10031,30,28,3,8,279.72,9.32,0,1,15
10032,38,38,1,81,759.62,19.99,3,2,9
10033,34,32,2,62,319.68,9.4,1,3,14
10034,53,51,0,0,1019.49,19.24,3,1,25
10035,43,42,0,0,419.58,9.76,2,2,25
10036,41,40,1,43,799.6,19.5,2,0,12
10037,35,35,3,80,699.65,19.99,5,0,8
10038,41,40,0,0,399.6,9.75,2,2,2
10039,43,42,2,46,419.58,9.76,5,0,1
10040,35,34,0,0,679.66,19.42,4,0,2
10041,51,51,1,68,1019.49,19.99,2,1,6
10042,38,36,2,1,359.64,9.46,5,3,16
10043,51,50,2,86,499.5,9.79,4,3,15
10044,31,31,2,25,309.69,9.99,3,0,6
10045,31,31,2,50,619.69,19.99,3,2,23
10046,47,47,3,46,2349.53,49.99,2,2,9
10047,43,41,2,80,409.59,9.53,5,3,25
10048,37,35,3,81,349.65,9.45,0,2,4
10049,37,35,1,2,349.65,9.45,1,3,23
10050,31,30,2,79,299.7,9.67,1,0,18
10051,43,42,0,0,839.58,19.53,1,2,23
10052,49,48,0,0,2399.52,48.97,0,3,19
10053,33,32,1,87,319.68,9.69,5,2,25
10054,44,42,2,87,839.58,19.08,3,0,18
10055,42,42,3,84,419.58,9.99,1,0,2
10056,39,38,3,25,1899.62,48.71,0,1,10
10057,47,47,0,0,939.53,19.99,3,2,11
10058,37,35,1,59,349.65,9.45,0,1,18
10059,33,32,1,79,1599.68,48.48,5,3,3
10060,52,51,2,7,509.49,9.8,2,1,2
10061,36,35,3,70,699.65,19.43,3,3,20
10062,47,45,2,24,2249.55,47.86,4,1,22
10063,44,42,1,37,419.58,9.54,0,1,13
10064,45,45,2,7,899.55,19.99,2,1,11
10065,53,51,3,29,2549.49,48.1,0,3,16
10066,44,43,1,23,2149.57,48.85,0,3,9
10067,35,35,3,5,699.65,19.99,3,0,13
10068,40,40,1,81,399.6,9.99,0,1,16
10069,46,45,1,69,899.55,19.56,2,2,20
10070,33,31,2,67,619.69,18.78,3,1,10
10071,51,51,2,26,1019.49,19.99,1,2,8
10072,34,32,2,65,1599.68,47.05,4,3,10
10073,51,51,3,81,509.49,9.99,2,1,20
10074,34,33,2,35,329.67,9.7,4,1,10
10075,43,43,3,60,859.57,19.99,0,3,19
10076,45,44,0,0,2199.56,48.88,5,1,27
10077,52,50,1,88,999.5,19.22,3,0,3
10078,35,35,2,31,1749.65,49.99,1,3,25
10079,36,35,2,70,1749.65,48.6,0,0,24
10080,38,38,1,52,1899.62,49.99,1,2,11
10081,40,39,0,0,1949.61,48.74,1,3,8
10082,47,45,1,71,2249.55,47.86,5,2,4
10083,42,42,2,50,2099.58,49.99,0,1,12
10084,52,50,3,43,999.5,19.22,5,1,12
10085,32,32,1,90,319.68,9.99,4,3,19
10086,44,42,2,12,419.58,9.54,1,1,15
10087,37,37,2,52,369.63,9.99,4,1,3
10088,44,42,1,68,419.58,9.54,5,2,1
10089,39,37,0,0,369.63,9.48,2,2,26
10090,32,32,2,61,1599.68,49.99,1,3,26
10091,36,35,2,4,699.65,19.43,2,3,21
10092,44,42,1,13,419.58,9.54,2,2,15
10093,47,47,3,38,939.53,19.99,1,3,3
10094,40,39,0,0,779.61,19.49,2,0,8
10095,40,38,2,47,379.62,9.49,2,0,4
10096,46,46,1,90,2299.54,49.99,4,0,21
10097,33,32,2,81,319.68,9.69,5,1,24
10098,37,35,0,0,699.65,18.91,0,0,2
10099,39,38,0,0,379.62,9.73,4,3,13
10100,31,30,2,35,599.7,19.35,4,2,2
10101,36,34,2,15,1699.66,47.21,4,1,7
10102,48,48,1,27,479.52,9.99,5,3,27
10103,54,52,1,35,2599.48,48.14,4,0,14
10104,33,32,1,30,319.68,9.69,2,1,14
10105,30,28,3,50,559.72,18.66,1,3,17
10106,37,37,0,0,1849.63,49.99,0,1,25
10107,48,48,0,0,2399.52,49.99,0,2,19
10108,35,35,1,72,349.65,9.99,5,3,28
10109,37,35,3,50,349.65,9.45,3,0,5
